# probe data (time, u, v, w, p)
# icell   159, jcell    62, kcell    93
# x=  0.79000E+01, y=  0.30500E+01, z=  0.46000E+01
 5.0000000E-03            -5.2325865709E-003             2.1631156587E-003             7.0433118615E-005             3.7019719664E+001
 1.0000000E-02            -5.8898908937E-002             2.3973358629E-002             1.5795059164E-004             3.8818219114E+002
 1.5000000E-02            -4.2871270043E-002             1.7616250374E-002             3.2285203872E-005            -8.2075204627E+001
 2.0000000E-02            -5.1450590446E-002             2.1108747398E-002             1.1611377883E-004             6.4700832134E+001
 2.5000000E-02            -5.0347242309E-002             2.0709984785E-002             1.1502563860E-004             4.2629433042E+000
 3.0000000E-02            -5.3462298172E-002             2.2002831454E-002             1.5789844327E-004             3.0799071417E+001
 3.5000000E-02            -5.4147668821E-002             2.2320891092E-002             1.8150676475E-004             1.5384793845E+001
 4.0000000E-02            -5.6286210498E-002             2.3231545302E-002             2.1835520373E-004             2.4926329379E+001
 4.5000000E-02            -5.7638309934E-002             2.3815776263E-002             2.4403870358E-004             2.0202688474E+001
 5.0000000E-02            -5.9299495260E-002             2.4528200567E-002             2.7324274517E-004             2.2365530075E+001
 5.5000000E-02            -6.0839888031E-002             2.5189750549E-002             2.9534015029E-004             2.1903566403E+001
 6.0000000E-02            -6.2133693911E-002             2.5747206033E-002             3.1503734223E-004             2.0418080995E+001
 6.5000000E-02            -6.3624281162E-002             2.6393282619E-002             3.4691523259E-004             2.2021083160E+001
 7.0000000E-02            -6.4987420001E-002             2.6979837693E-002             3.7124444851E-004             2.1536148976E+001
 7.5000000E-02            -6.6238322449E-002             2.7520590560E-002             3.9473160639E-004             2.1039141599E+001
 8.0000000E-02            -6.7372208495E-002             2.8015856180E-002             4.1677780316E-004             2.0540708547E+001
 8.5000000E-02            -6.8382064439E-002             2.8456829547E-002             4.3831243778E-004             1.9978085831E+001
 9.0000000E-02            -6.9753254212E-002             2.9041289303E-002             4.5944544905E-004             2.2812859662E+001
