# probe data (time, u, v, w, p)
# icell   384, jcell   111, kcell   232
# x=  0.19150E+02, y=  0.55000E+01, z=  0.11550E+02
 5.0000000E-03            -1.1180547464E-004            -3.5332487464E-004            -2.5296781174E-004             3.3897297428E+001
 1.0000000E-02             5.5357420837E-004            -2.2746473806E-004            -7.0908988708E-005             8.7795836342E+002
 1.5000000E-02             2.5071496721E-003             5.9297294005E-003             4.3430929434E-003             7.2573868761E+002
 2.0000000E-02             4.0495230316E-003             1.0793863769E-002             7.8204627691E-003             5.5612344676E+002
 2.5000000E-02             5.1416176713E-003             1.4247717045E-002             1.0288070839E-002             2.4869346780E+002
 3.0000000E-02             5.4933777790E-003             1.5355742925E-002             1.1079059996E-002            -1.4455264017E+001
 3.5000000E-02             5.2286027792E-003             1.4515835976E-002             1.0478622992E-002            -1.6881896073E+002
 4.0000000E-02             4.6152182413E-003             1.2580353922E-002             9.0943314415E-003            -1.8618156322E+002
 4.5000000E-02             3.9837072190E-003             1.0590748708E-002             7.6719206219E-003            -1.0828908245E+002
 5.0000000E-02             3.5523502035E-003             9.2353050782E-003             6.7030486492E-003             2.8326492784E+000
 5.5000000E-02             3.3944840417E-003             8.7332979800E-003             6.3461917951E-003             1.0287361669E+002
 6.0000000E-02             3.4688238860E-003             8.9726507197E-003             6.5178119408E-003             1.6289436965E+002
 6.5000000E-02             3.6772704386E-003             9.6395711871E-003             6.9939602600E-003             1.7507597360E+002
 7.0000000E-02             3.9081589682E-003             1.0371556520E-002             7.5171912403E-003             1.5058782781E+002
 7.5000000E-02             4.0747781159E-003             1.0901624812E-002             7.8957271176E-003             1.0745608622E+002
 8.0000000E-02             4.1376976071E-003             1.1100247848E-002             8.0383314306E-003             7.1170485303E+001
 8.5000000E-02             4.1153456385E-003             1.1028933085E-002             7.9877914325E-003             4.7552610876E+001
 9.0000000E-02             4.0381605240E-003             1.0789200320E-002             7.8165093458E-003             4.2823864347E+001
 9.5000000E-02             3.9533729903E-003             1.0522178868E-002             7.6255952758E-003             5.4716521310E+001
 1.0000000E-01             3.9012470231E-003             1.0357921897E-002             7.5087441211E-003             6.6438229789E+001
 1.0500000E-01             3.8759704533E-003             1.0279546367E-002             7.4531441432E-003             7.8202761209E+001
 1.1000000E-01             3.8760331519E-003             1.0283781328E-002             7.4559730665E-003             8.7997610927E+001
 1.1500000E-01             3.9002976503E-003             1.0366167803E-002             7.5147332077E-003             8.9282763447E+001
 1.2000000E-01             3.9287067963E-003             1.0448077453E-002             7.5746726887E-003             8.6566395163E+001
 1.2500000E-01             3.9487818460E-003             1.0513942122E-002             7.6220051361E-003             8.0615215249E+001
 1.3000000E-01             3.9541002245E-003             1.0530930863E-002             7.6344425134E-003             7.0885035133E+001
 1.3500000E-01             3.9364612180E-003             1.0478647164E-002             7.5970732258E-003             7.0799210980E+001
 1.4000000E-01             3.9134809315E-003             1.0418673948E-002             7.5523424790E-003             6.8510601296E+001
 1.4500000E-01             3.9067926874E-003             1.0376344961E-002             7.5263291593E-003             6.6186600538E+001
 1.5000000E-01             3.8725622630E-003             1.0284804067E-002             7.4582855016E-003             7.0681788325E+001
 1.5500000E-01             3.8583793538E-003             1.0239818351E-002             7.4267729990E-003             7.8819773815E+001
 1.6000000E-01             3.8632990732E-003             1.0255874500E-002             7.4384681232E-003             7.8702888089E+001
 1.6500000E-01             3.8592478321E-003             1.0259629299E-002             7.4387369723E-003             7.8649116718E+001
 1.7000000E-01             3.8704943214E-003             1.0284934497E-002             7.4590912254E-003             7.4945569303E+001
 1.7500000E-01             3.8693573187E-003             1.0275401944E-002             7.4536405945E-003             7.6934972758E+001
 1.8000000E-01             3.8703385176E-003             1.0284224729E-002             7.4591642713E-003             7.8879448463E+001
 1.8500000E-01             3.8764942472E-003             1.0303442798E-002             7.4732796857E-003             8.0858205421E+001
 1.9000000E-01             3.8730440879E-003             1.0315962039E-002             7.4786145522E-003             8.2857720842E+001
 1.9500000E-01             3.8952045210E-003             1.0369977051E-002             7.5204786166E-003             7.7713671414E+001
 2.0000000E-01             3.8976763318E-003             1.0376413208E-002             7.5254721479E-003             7.6765714481E+001
 2.0500000E-01             3.9014286652E-003             1.0379860496E-002             7.5297325112E-003             7.0628600632E+001
 2.1000000E-01             3.8847207568E-003             1.0330119030E-002             7.4939367217E-003             7.2150187891E+001
 2.1500000E-01             3.8730517214E-003             1.0299072859E-002             7.4712850098E-003             6.8220278124E+001
 2.2000000E-01             3.8523774727E-003             1.0237608327E-002             7.4270401873E-003             7.3453962652E+001
 2.2500000E-01             3.8459895310E-003             1.0217870293E-002             7.4131369423E-003             7.5735882490E+001
 2.3000000E-01             3.8424622369E-003             1.0212947450E-002             7.4087910562E-003             7.8067718026E+001
 2.3500000E-01             3.8516611033E-003             1.0235920936E-002             7.4266804209E-003             8.0385377839E+001
 2.4000000E-01             3.8610673574E-003             1.0267138271E-002             7.4494101736E-003             8.2710473609E+001
 2.4500000E-01             3.8781364745E-003             1.0309409375E-002             7.4814494238E-003             7.9690808572E+001
 2.5000000E-01             3.8716716561E-003             1.0323796624E-002             7.4870482549E-003             7.6571754362E+001
 2.5500000E-01             3.8822285667E-003             1.0334652217E-002             7.4987508868E-003             6.9185842708E+001
 2.6000000E-01             3.8662073273E-003             1.0282984131E-002             7.4622696273E-003             6.1977769461E+001
 2.6500000E-01             3.8300071245E-003             1.0177799564E-002             7.3859571268E-003             6.6415077466E+001
 2.7000000E-01             3.8177247619E-003             1.0121024112E-002             7.3488353505E-003             6.2378630784E+001
