TimeStep,"Vel","Points:0","Points:1","Points:2"
0,0.013048,16.267,2.439,7.8747
0,0.012875,16.247,2.4193,7.8449
0,0.012731,16.227,2.4002,7.8153
0,0.012628,16.206,2.3813,7.7853
0,0.012567,16.186,2.3627,7.755
0,0.012534,16.165,2.3443,7.7245
0,0.012552,16.145,2.3261,7.6937
0,0.01261,16.124,2.3081,7.6625
0,0.012716,16.103,2.2903,7.6311
0,0.012863,16.083,2.2726,7.5994
0,0.013069,16.062,2.2554,7.5677
0,0.013326,16.042,2.2383,7.5356
0,0.013629,16.021,2.2217,7.5035
0,0.014009,16.001,2.2053,7.4713
0,0.014445,15.98,2.1891,7.4391
0,0.014942,15.96,2.1735,7.407
0,0.015515,15.94,2.1582,7.3747
0,0.016179,15.92,2.1431,7.3424
0,0.016914,15.899,2.1283,7.3099
0,0.017738,15.878,2.1137,7.2768
0,0.018698,15.858,2.0994,7.2438
0,0.01972,15.837,2.0855,7.2106
0,0.020831,15.816,2.0719,7.1775
0,0.022119,15.795,2.0584,7.1439
0,0.023468,15.773,2.0451,7.1105
0,0.024918,15.752,2.0324,7.0773
0,0.026491,15.731,2.0198,7.044
0,0.028195,15.709,2.0073,7.0106
0,0.029978,15.688,1.9952,6.9774
0,0.0319,15.666,1.9832,6.9439
0,0.033912,15.644,1.9715,6.9105
0,0.036025,15.621,1.9601,6.877
0,0.038223,15.599,1.9491,6.844
0,0.040509,15.576,1.9383,6.8108
0,0.042848,15.554,1.928,6.7782
0,0.045235,15.532,1.9181,6.7457
0,0.047681,15.509,1.9084,6.7135
0,0.050177,15.487,1.8988,6.6812
0,0.052715,15.464,1.8893,6.649
0,0.055298,15.441,1.8804,6.6172
0,0.057895,15.419,1.8716,6.5855
0,0.060537,15.395,1.8629,6.5539
0,0.06321,15.372,1.8543,6.5224
0,0.065921,15.349,1.8459,6.491
0,0.068642,15.326,1.8377,6.4598
0,0.071394,15.302,1.8297,6.4291
0,0.074141,15.279,1.822,6.3985
0,0.076979,15.255,1.8145,6.3679
0,0.079783,15.231,1.8074,6.3381
0,0.082639,15.207,1.8006,6.3085
0,0.085515,15.183,1.7938,6.2793
0,0.088408,15.159,1.7875,6.2505
0,0.091364,15.134,1.7813,6.222
0,0.094358,15.109,1.7752,6.1937
0,0.097368,15.085,1.7694,6.1659
0,0.10045,15.059,1.7636,6.1382
0,0.10355,15.034,1.7579,6.1106
0,0.10665,15.008,1.7524,6.0836
0,0.10979,14.982,1.747,6.0566
0,0.11293,14.956,1.7416,6.0298
0,0.11604,14.93,1.7363,6.0034
0,0.1191,14.903,1.7311,5.9774
0,0.1221,14.877,1.7258,5.9515
0,0.12503,14.85,1.7206,5.9258
0,0.12784,14.823,1.7156,5.9008
0,0.13048,14.796,1.7104,5.8759
0,0.13297,14.77,1.7054,5.8517
0,0.13524,14.743,1.7004,5.8277
0,0.13732,14.715,1.6955,5.8042
0,0.13911,14.688,1.6906,5.781
0,0.14065,14.66,1.6855,5.7578
0,0.14188,14.633,1.6805,5.7346
0,0.14276,14.604,1.6754,5.7118
0,0.14338,14.576,1.6704,5.6893
0,0.14354,14.547,1.6655,5.667
0,0.14338,14.518,1.6605,5.645
0,0.14272,14.489,1.6557,5.6237
0,0.14172,14.46,1.6511,5.6026
0,0.14027,14.43,1.6464,5.5819
0,0.13836,14.4,1.6419,5.5615
0,0.13607,14.369,1.6374,5.5415
0,0.13327,14.338,1.633,5.5219
0,0.13011,14.307,1.6288,5.5024
0,0.12657,14.275,1.6246,5.4832
0,0.12267,14.242,1.6205,5.4643
0,0.11842,14.209,1.6167,5.4458
0,0.11384,14.175,1.6129,5.4276
0,0.10901,14.141,1.6092,5.4095
0,0.10403,14.107,1.6057,5.3924
0,0.098843,14.073,1.6023,5.3754
0,0.093682,14.038,1.5992,5.3593
0,0.088411,14.003,1.5962,5.3433
0,0.082994,13.967,1.5935,5.3274
0,0.077701,13.932,1.5909,5.3123
0,0.072429,13.895,1.5886,5.2972
0,0.06727,13.858,1.5865,5.2827
0,0.062259,13.821,1.5845,5.2686
0,0.057443,13.784,1.5829,5.2548
0,0.05286,13.746,1.5815,5.2416
0,0.048447,13.708,1.5803,5.2289
0,0.044285,13.67,1.5793,5.2164
0,0.040429,13.631,1.5785,5.2045
0,0.036843,13.592,1.5778,5.1928
0,0.033485,13.553,1.5773,5.1813
0,0.030404,13.515,1.577,5.1703
0,0.027585,13.475,1.5768,5.1596
0,0.025058,13.436,1.5767,5.1491
0,0.02275,13.397,1.5768,5.1388
0,0.020654,13.358,1.5772,5.1291
0,0.018756,13.318,1.5778,5.1195
0,0.017049,13.278,1.5787,5.1101
0,0.015546,13.238,1.5799,5.101
0,0.014193,13.198,1.5813,5.0924
0,0.012957,13.157,1.5833,5.0841
0,0.011846,13.117,1.5855,5.0759
0,0.010838,13.075,1.5881,5.0677
0,0.009953,13.034,1.5909,5.0597
0,0.0091372,12.992,1.5941,5.0519
0,0.0083995,12.95,1.5976,5.0443
0,0.0077164,12.908,1.6014,5.0368
0,0.007097,12.866,1.6056,5.0299
0,0.0065191,12.823,1.6101,5.0231
0,0.0059908,12.782,1.6148,5.0166
0,0.0054951,12.74,1.6199,5.0102
0,0.0050311,12.698,1.6252,5.0044
0,0.0045922,12.657,1.6309,4.9987
0,0.0041705,12.616,1.6369,4.993
0,0.0037679,12.574,1.6434,4.9878
0,0.0033936,12.533,1.6502,4.9828
0,0.0030522,12.491,1.6574,4.978
0,0.0027571,12.45,1.665,4.9734
0,0.0025335,12.409,1.6729,4.9691
0,0.0024225,12.368,1.6812,4.9651
0,0.0024665,12.327,1.6897,4.9611
0,0.0027227,12.286,1.6987,4.9575
0,0.0031411,12.245,1.7079,4.954
0,0.0037074,12.205,1.7172,4.9506
0,0.0044075,12.165,1.7268,4.9472
0,0.0052513,12.125,1.7366,4.9442
0,0.0062356,12.085,1.7466,4.9412
0,0.0073173,12.045,1.7569,4.9386
0,0.0085017,12.006,1.7674,4.9359
0,0.0097945,11.967,1.7782,4.9335
0,0.011209,11.928,1.7893,4.9313
0,0.012742,11.889,1.8005,4.9292
0,0.014385,11.851,1.8119,4.9272
0,0.016138,11.812,1.8236,4.9252
0,0.018001,11.773,1.8353,4.9233
0,0.019962,11.736,1.8472,4.9216
0,0.022032,11.698,1.8593,4.9198
0,0.024186,11.66,1.8715,4.9179
0,0.026418,11.622,1.8836,4.9159
0,0.028768,11.584,1.8958,4.9138
0,0.031166,11.547,1.9081,4.9117
0,0.033665,11.509,1.9205,4.9094
0,0.036208,11.472,1.9328,4.9069
0,0.038786,11.435,1.9451,4.9044
0,0.041436,11.398,1.9575,4.9019
0,0.044135,11.361,1.9698,4.8992
0,0.046821,11.325,1.9821,4.8967
0,0.049549,11.289,1.9944,4.8941
0,0.052307,11.253,2.0067,4.8914
0,0.055147,11.217,2.019,4.8884
0,0.058012,11.181,2.0312,4.8854
0,0.060944,11.145,2.0435,4.8823
0,0.0639,11.109,2.0557,4.8792
0,0.066927,11.073,2.068,4.8758
0,0.069998,11.037,2.0803,4.8725
0,0.073105,11.001,2.0926,4.869
0,0.076239,10.965,2.1048,4.8655
0,0.079385,10.93,2.1168,4.8619
0,0.082565,10.895,2.1289,4.8585
0,0.085754,10.859,2.141,4.8551
0,0.088949,10.824,2.1531,4.8517
0,0.092151,10.789,2.1651,4.8481
0,0.095336,10.755,2.1771,4.8448
0,0.098515,10.72,2.1892,4.8414
0,0.10166,10.685,2.2013,4.838
0,0.10473,10.65,2.2134,4.8346
0,0.10776,10.615,2.2256,4.8311
0,0.11072,10.579,2.2378,4.8275
0,0.11351,10.545,2.2498,4.8238
0,0.11616,10.509,2.2619,4.8202
0,0.11862,10.475,2.274,4.8165
0,0.12089,10.439,2.286,4.8127
0,0.12293,10.404,2.298,4.8089
0,0.12468,10.369,2.3099,4.8051
0,0.12608,10.334,2.3218,4.8013
0,0.12719,10.299,2.3337,4.7975
0,0.128,10.264,2.3456,4.7937
0,0.12841,10.229,2.3576,4.7897
0,0.12831,10.193,2.3695,4.7856
0,0.12787,10.157,2.3814,4.7816
0,0.12707,10.121,2.3932,4.7775
0,0.12574,10.085,2.4051,4.7733
0,0.12398,10.05,2.4169,4.7692
0,0.12183,10.014,2.4286,4.7652
0,0.11931,9.9771,2.4404,4.7609
0,0.11628,9.9407,2.452,4.7566
0,0.11287,9.9041,2.4635,4.7521
0,0.10915,9.8678,2.4749,4.7476
0,0.10518,9.8315,2.4863,4.7431
0,0.10086,9.7948,2.4977,4.7386
0,0.096317,9.7581,2.509,4.7341
0,0.091575,9.7214,2.5204,4.7296
0,0.086691,9.6846,2.5317,4.7251
0,0.08166,9.6469,2.5433,4.7206
0,0.076548,9.6092,2.5551,4.7161
0,0.071384,9.5712,2.567,4.7118
0,0.066208,9.5328,2.579,4.7075
0,0.061143,9.4942,2.5912,4.7034
0,0.056122,9.4551,2.6036,4.6993
0,0.051223,9.4159,2.616,4.6954
0,0.046479,9.3763,2.6286,4.6916
0,0.042092,9.3372,2.641,4.6878
0,0.037909,9.298,2.6536,4.6842
0,0.033975,9.259,2.6661,4.6807
0,0.030264,9.2197,2.6788,4.6773
0,0.026912,9.1809,2.6913,4.674
0,0.023807,9.1418,2.7039,4.6708
0,0.020979,9.1032,2.7164,4.6677
0,0.018379,9.0645,2.7289,4.6647
0,0.016038,9.0261,2.7414,4.662
0,0.013961,8.9876,2.7539,4.6593
0,0.012066,8.9489,2.7666,4.6567
0,0.010359,8.9101,2.7794,4.6543
0,0.0088288,8.8712,2.7924,4.6522
0,0.0075002,8.8323,2.8053,4.6501
0,0.006339,8.7935,2.8184,4.6482
0,0.005314,8.7544,2.8316,4.6465
0,0.0044265,8.7152,2.8449,4.6449
0,0.0036862,8.6764,2.8581,4.6434
0,0.0031141,8.6374,2.8715,4.6421
0,0.0026988,8.5986,2.8849,4.6409
0,0.0024434,8.5595,2.8984,4.6399
0,0.0023521,8.5209,2.9118,4.6392
0,0.0024361,8.4822,2.9253,4.6385
0,0.002643,8.4431,2.9391,4.6378
0,0.0029235,8.404,2.9529,4.6375
0,0.0032561,8.3646,2.9669,4.6372
0,0.003621,8.325,2.981,4.6371
0,0.0040023,8.2855,2.9952,4.637
0,0.0043843,8.2461,3.0093,4.6372
0,0.0047578,8.2069,3.0235,4.6375
0,0.0051144,8.1676,3.0377,4.6378
0,0.005452,8.1279,3.0522,4.6382
0,0.0057556,8.0884,3.0666,4.6388
0,0.0060177,8.0488,3.0811,4.6394
0,0.0062292,8.0091,3.0956,4.6401
0,0.0063981,7.9694,3.1102,4.6406
0,0.006517,7.9301,3.1247,4.6413
0,0.0065544,7.8905,3.1394,4.6422
0,0.0065518,7.8507,3.1543,4.643
0,0.0065191,7.8113,3.169,4.644
0,0.0064381,7.7718,3.1839,4.6452
0,0.0063305,7.7329,3.1987,4.6465
0,0.0062388,7.6937,3.2137,4.648
0,0.0061733,7.6544,3.2288,4.6494
0,0.0061143,7.6155,3.2438,4.651
0,0.0061242,7.5766,3.259,4.6527
0,0.0062734,7.5372,3.2743,4.6544
0,0.0064101,7.4981,3.2896,4.6562
0,0.0066355,7.4586,3.3051,4.6582
0,0.0069206,7.4196,3.3204,4.6602
0,0.0064901,7.3807,3.3358,4.6624
0,0.0056279,7.3422,3.3511,4.6644
0,0.0047024,7.3038,3.3663,4.6665
0,0.0069125,7.2658,3.3814,4.6686
0,0.011538,7.2281,3.3964,4.6707
0,0.038078,7.1906,3.4113,4.673
0,0.044615,7.1533,3.4262,4.6753
0,0.018456,7.116,3.4412,4.6775
0,0.019418,7.0788,3.4561,4.6798
0,0.022615,7.0417,3.4711,4.6823
0,0.027572,7.0048,3.4861,4.6848
0,0.030951,6.9681,3.501,4.6874
0,0.027273,6.9313,3.516,4.6898
0,0.02429,6.8946,3.5309,4.6924
0,0.021715,6.8581,3.5457,4.6948
0,0.019243,6.8217,3.5604,4.6973
0,0.018213,6.7859,3.575,4.6998
0,0.016481,6.7503,3.5896,4.7023
0,0.014166,6.7142,3.6043,4.7048
0,0.010881,6.6783,3.6189,4.7072
0,0.018042,6.6419,3.6336,4.7095
0,0.015434,6.6058,3.6483,4.7118
0,0.0084089,6.5699,3.6629,4.7141
0,0.004922,6.5342,3.6774,4.7165
0,0.0035762,6.498,3.692,4.7186
0,0.0030652,6.462,3.7064,4.7208
0,0.0029781,6.426,3.7209,4.7226
0,0.003129,6.3902,3.7352,4.7246
0,0.0033843,6.3545,3.7495,4.7266
0,0.0037308,6.3188,3.7637,4.7285
0,0.0041287,6.2836,3.7777,4.7304
0,0.0045537,6.2485,3.7917,4.7323
0,0.0050246,6.2133,3.8056,4.7339
0,0.0055323,6.1778,3.8196,4.7354
0,0.0060506,6.1427,3.8335,4.737
0,0.0065715,6.108,3.8472,4.7384
0,0.0071051,6.0732,3.8611,4.7399
0,0.0076457,6.0384,3.8749,4.7414
0,0.0081742,6.0036,3.8887,4.7427
0,0.0087011,5.9691,3.9025,4.744
0,0.0092313,5.9344,3.9163,4.7451
0,0.0097569,5.8996,3.9301,4.7463
0,0.010279,5.8643,3.9441,4.7472
0,0.010791,5.8296,3.9579,4.748
0,0.011305,5.7949,3.9716,4.7487
0,0.01181,5.7596,3.9854,4.749
0,0.012301,5.7249,3.999,4.7491
0,0.012795,5.6902,4.0125,4.7492
0,0.01328,5.6561,4.0258,4.7491
0,0.013742,5.622,4.039,4.7489
0,0.014206,5.5881,4.0522,4.7485
0,0.014672,5.5541,4.0654,4.748
0,0.015132,5.52,4.0786,4.7474
0,0.015576,5.4861,4.0917,4.7465
0,0.016019,5.4523,4.1047,4.7455
0,0.016462,5.4185,4.1177,4.7444
0,0.016898,5.3844,4.1308,4.7427
0,0.01732,5.3503,4.1439,4.7408
0,0.017739,5.3162,4.1571,4.7387
0,0.018161,5.2819,4.1703,4.7365
0,0.01857,5.2477,4.1836,4.7342
0,0.018964,5.2134,4.1968,4.7317
0,0.019355,5.1789,4.2102,4.7287
0,0.019753,5.1442,4.2236,4.7255
0,0.020124,5.1094,4.237,4.7222
0,0.020486,5.0742,4.2506,4.7185
0,0.020842,5.0393,4.264,4.7143
0,0.02119,5.0043,4.2775,4.7098
0,0.021506,4.9688,4.2911,4.7047
0,0.021818,4.9334,4.3047,4.6995
0,0.02212,4.8977,4.3184,4.6936
0,0.022407,4.862,4.3321,4.6877
0,0.022666,4.8264,4.3458,4.6815
0,0.022927,4.7907,4.3596,4.675
0,0.023195,4.755,4.3734,4.6679
0,0.023437,4.7192,4.3873,4.6606
0,0.023665,4.6839,4.4009,4.653
0,0.023875,4.6485,4.4146,4.6449
0,0.024059,4.6128,4.4284,4.6362
0,0.024209,4.5771,4.4422,4.6273
0,0.02442,4.5413,4.456,4.6179
0,0.024629,4.5051,4.47,4.6077
0,0.024794,4.4691,4.4839,4.5972
0,0.024919,4.4331,4.4978,4.5861
0,0.025016,4.3973,4.5117,4.5747
0,0.025266,4.3614,4.5255,4.5629
0,0.02545,4.3255,4.5395,4.5508
0,0.025597,4.2897,4.5533,4.5383
0,0.025675,4.2539,4.5671,4.5251
0,0.025962,4.2184,4.5809,4.5116
0,0.026171,4.183,4.5946,4.4978
0,0.026301,4.1474,4.6083,4.4832
0,0.026499,4.1121,4.6219,4.4683
0,0.026769,4.0771,4.6354,4.453
0,0.026942,4.0423,4.6488,4.4375
0,0.027074,4.0076,4.6621,4.4217
0,0.027398,3.9729,4.6754,4.4052
0,0.027565,3.9387,4.6885,4.3884
0,0.027687,3.9044,4.7016,4.3707
0,0.027969,3.8706,4.7145,4.3529
0,0.028117,3.8368,4.7274,4.3343
0,0.028256,3.8033,4.7402,4.3152
0,0.028432,3.77,4.7529,4.2957
0,0.028446,3.7369,4.7655,4.2758
0,0.028623,3.704,4.7781,4.2556
0,0.028601,3.6713,4.7906,4.2349
0,0.02858,3.6391,4.8029,4.214
0,0.028556,3.6073,4.8152,4.1927
0,0.028394,3.5756,4.8273,4.1708
0,0.028261,3.5443,4.8394,4.1489
0,0.02796,3.5134,4.8513,4.1264
0,0.027741,3.4825,4.8632,4.1031
0,0.027366,3.4519,4.875,4.0797
0,0.026964,3.4218,4.8866,4.056
0,0.026457,3.3918,4.8981,4.0316
0,0.025937,3.3622,4.9096,4.007
0,0.025315,3.3328,4.9209,3.9824
0,0.024657,3.3033,4.9322,3.9567
0,0.023911,3.274,4.9435,3.9311
0,0.02317,3.2454,4.9545,3.9051
0,0.022398,3.2171,4.9654,3.8788
0,0.021688,3.1895,4.976,3.8521
0,0.02095,3.1622,4.9865,3.8255
0,0.02032,3.1351,4.9969,3.7984
0,0.019735,3.1082,5.0073,3.7709
