# probe data (time, u, v, w, p)
# icell   139, jcell    70, kcell    94
# x=  0.69000E+01, y=  0.34500E+01, z=  0.46500E+01
 5.0000000E-03             0.0000000000E+000             0.0000000000E+000             0.0000000000E+000             0.0000000000E+000
 1.0000000E-02            -7.7119950423E-001             2.8990317883E-001             4.2750621679E-002             9.8854920906E+001
 1.5000000E-02            -7.1701127532E-001             2.5385744490E-001             3.9876554899E-002            -1.0737444717E+001
 2.0000000E-02            -7.4847420500E-001             2.6561468796E-001             4.2135553026E-002             3.0807142829E+000
 2.5000000E-02            -7.6015261409E-001             2.6994528889E-001             4.3440844828E-002             3.0861047232E-001
 3.0000000E-02            -7.7921337203E-001             2.7751424877E-001             4.5016313013E-002             1.2913022346E+000
 3.5000000E-02            -7.8734766049E-001             2.8095184640E-001             4.5861606012E-002            -8.4127121539E-002
 4.0000000E-02            -8.0198147314E-001             2.8714653480E-001             4.6979554369E-002             7.9593992343E-001
 4.5000000E-02            -8.1766914957E-001             2.9371441552E-001             4.8104141824E-002             9.0573888895E-001
 5.0000000E-02            -8.3106395711E-001             2.9946712321E-001             4.9075431669E-002             6.8075237578E-001
 5.5000000E-02            -8.4492561533E-001             3.0550911083E-001             5.0064379383E-002             7.4756695460E-001
 6.0000000E-02            -8.5811803681E-001             3.1135381247E-001             5.1017759555E-002             7.0814086915E-001
 6.5000000E-02            -8.7183718128E-001             3.1746138651E-001             5.2007060382E-002             7.7346351187E-001
 7.0000000E-02            -8.8423287302E-001             3.2310637712E-001             5.2931648247E-002             5.9660139508E-001
 7.5000000E-02            -8.9558552704E-001             3.2842593379E-001             5.3808609374E-002             5.1711343381E-001
 8.0000000E-02            -9.0382510569E-001             3.3263614656E-001             5.4523357699E-002             1.1963948913E-001
 8.5000000E-02            -9.1115538705E-001             3.3660295605E-001             5.5196141264E-002             6.7008240834E-002
 9.0000000E-02            -9.2153889379E-001             3.4177150628E-001             5.6045263548E-002             4.9645392486E-001
 9.5000000E-02            -9.3468771623E-001             3.4794837575E-001             5.7056982361E-002             8.1150794771E-001
 1.0000000E-01            -9.4501359721E-001             3.5303075581E-001             5.7924643515E-002             4.9856203324E-001
 1.0500000E-01            -9.5327346364E-001             3.5741576800E-001             5.8692175111E-002             2.7816223037E-001
 1.1000000E-01            -9.6145991709E-001             3.6184538779E-001             5.9469087612E-002             2.7738270997E-001
 1.1500000E-01            -9.7015088373E-001             3.6649260914E-001             6.0286183576E-002             3.4220131567E-001
 1.2000000E-01            -9.7743963365E-001             3.7062246626E-001             6.1037988267E-002             2.0173738859E-001
 1.2500000E-01            -9.8360593793E-001             3.7437259382E-001             6.1739219501E-002             1.1653469453E-001
 1.3000000E-01            -9.9357638833E-001             3.7958917324E-001             6.2662898403E-002             6.1864819332E-001
 1.3500000E-01            -9.9800682093E-001             3.8265948109E-001             6.3293883493E-002            -9.4485468079E-002
 1.4000000E-01            -1.0045756039E+000             3.8663785516E-001             6.4053185649E-002             2.6242460179E-001
 1.4500000E-01            -1.0115859479E+000             3.9074922605E-001             6.4849295663E-002             2.8472787601E-001
 1.5000000E-01            -1.0191966335E+000             3.9506770373E-001             6.5689233355E-002             4.3841568811E-001
 1.5500000E-01            -1.0264534391E+000             3.9923066577E-001             6.6521525594E-002             3.8090597908E-001
